,station_id,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,num_docks_disabled,last_reported,is_renting,is_returning,last_updated_date
536,571,2,10,0,0,0,1596066990,1,1,2020-07-30 08:29:15
537,572,6,6,0,0,0,1596013238,1,1,2020-07-30 08:29:15
538,573,3,9,0,0,0,1596024348,1,1,2020-07-30 08:29:15
539,574,5,7,0,0,0,1596054426,1,1,2020-07-30 08:29:15
540,575,4,8,0,0,0,1596109969,1,1,2020-07-30 08:29:15
541,576,3,9,2,0,0,1596114008,1,1,2020-07-30 08:29:15
542,577,7,5,0,0,0,1596079543,1,1,2020-07-30 08:29:15
543,578,4,8,0,0,0,1596079697,1,1,2020-07-30 08:29:15
544,579,1,10,0,1,0,1596032097,1,1,2020-07-30 08:29:15
545,580,6,6,0,0,0,1596013238,1,1,2020-07-30 08:29:15
546,581,5,14,0,0,0,1596026090,1,1,2020-07-30 08:29:15
547,582,10,1,0,0,0,1596013239,1,1,2020-07-30 08:29:15
548,583,13,6,0,0,0,1596113300,1,1,2020-07-30 08:29:15
549,584,11,0,0,0,0,1596071706,1,1,2020-07-30 08:29:15
550,585,10,1,0,0,0,1596105064,1,1,2020-07-30 08:29:15
551,586,11,8,0,0,0,1596109027,1,1,2020-07-30 08:29:15
552,587,12,7,1,0,0,1596115553,1,1,2020-07-30 08:29:15
553,588,4,11,1,0,0,1596114624,1,1,2020-07-30 08:29:15
554,589,0,19,0,0,0,1596113990,1,1,2020-07-30 08:29:15
555,590,1,18,0,0,0,1596109870,1,1,2020-07-30 08:29:15
556,591,5,14,0,0,0,1596113151,1,1,2020-07-30 08:29:15
557,592,1,18,0,0,0,1596065620,1,1,2020-07-30 08:29:15
558,593,17,0,0,0,0,1596042859,1,1,2020-07-30 08:29:15
559,594,7,12,1,0,0,1596077358,1,1,2020-07-30 08:29:15
560,595,12,5,1,0,0,1596114456,1,1,2020-07-30 08:29:15
561,596,15,1,1,0,0,1596113252,1,1,2020-07-30 08:29:15
562,597,10,7,1,0,0,1596104947,1,1,2020-07-30 08:29:15
563,598,1,10,0,0,0,1596038408,1,1,2020-07-30 08:29:15
564,599,7,7,1,1,0,1596104878,1,1,2020-07-30 08:29:15
565,601,11,4,0,0,0,1596113829,1,1,2020-07-30 08:29:15
566,602,12,6,0,1,0,1596109533,1,1,2020-07-30 08:29:15
567,603,18,1,0,0,0,1596115545,1,1,2020-07-30 08:29:15
568,604,14,1,1,0,0,1596073956,1,1,2020-07-30 08:29:15
569,605,3,16,0,0,0,1596110917,1,1,2020-07-30 08:29:15
570,606,1,18,0,0,0,1596077505,1,1,2020-07-30 08:29:15
571,607,0,19,0,0,0,1596108939,1,1,2020-07-30 08:29:15
572,608,8,11,0,0,0,1596113068,1,1,2020-07-30 08:29:15
573,609,17,0,0,0,0,1596110508,1,1,2020-07-30 08:29:15
574,610,10,8,0,1,0,1596113256,1,1,2020-07-30 08:29:15
575,611,6,11,0,0,0,1596115093,1,1,2020-07-30 08:29:15
576,612,8,11,0,0,0,1596066202,1,1,2020-07-30 08:29:15
577,613,4,15,1,0,0,1596061873,1,1,2020-07-30 08:29:15
578,614,12,3,0,0,0,1596013241,1,1,2020-07-30 08:29:15
579,615,16,7,0,0,0,1596056960,1,1,2020-07-30 08:29:15
580,616,10,9,0,0,0,1596075466,1,1,2020-07-30 08:29:15
581,617,5,14,0,0,0,1596074675,1,1,2020-07-30 08:29:15
582,618,5,14,0,0,0,1596066797,1,1,2020-07-30 08:29:15
583,619,5,14,1,0,0,1596114827,1,1,2020-07-30 08:29:15
584,620,3,16,0,0,0,1596110421,1,1,2020-07-30 08:29:15
585,621,10,9,0,0,0,1596013243,1,1,2020-07-30 08:29:15
586,622,2,8,0,1,1,1596069471,1,1,2020-07-30 08:29:15
587,623,16,3,0,0,0,1596115554,1,1,2020-07-30 08:29:15
588,624,19,0,0,0,0,1596069664,1,1,2020-07-30 08:29:15
589,625,2,8,1,0,0,1596067223,1,1,2020-07-30 08:29:15
590,626,10,7,0,0,0,1596115747,1,1,2020-07-30 08:29:15
591,628,9,3,1,0,0,1596062273,1,1,2020-07-30 08:29:15
592,629,19,0,2,0,0,1596105836,1,1,2020-07-30 08:29:15
593,630,8,7,0,0,0,1596115106,1,1,2020-07-30 08:29:15
594,632,3,12,0,0,0,1596056269,1,1,2020-07-30 08:29:15
595,633,6,13,0,0,0,1596075389,1,1,2020-07-30 08:29:15
