,station_id,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,num_docks_disabled,last_reported,is_renting,is_returning,last_updated_date
115,125,7,8,0,0,0,1594989791,1,1,2020-07-17 08:41:35
116,126,13,6,0,0,0,1594992523,1,1,2020-07-17 08:41:35
117,127,22,9,0,0,0,1594989911,1,1,2020-07-17 08:41:35
118,128,11,8,0,0,0,1594990921,1,1,2020-07-17 08:41:35
119,129,6,9,1,0,0,1594987845,1,1,2020-07-17 08:41:35
120,130,1,14,0,0,0,1594990967,1,1,2020-07-17 08:41:35
121,131,4,7,0,0,0,1594990504,1,1,2020-07-17 08:41:35
122,132,0,15,0,0,0,1594976334,1,1,2020-07-17 08:41:35
123,133,4,11,0,0,0,1594992517,1,1,2020-07-17 08:41:35
124,134,8,7,0,0,0,1594987530,1,1,2020-07-17 08:41:35
125,135,10,8,0,0,0,1594992094,1,1,2020-07-17 08:41:35
126,136,19,4,0,0,0,1594991004,1,1,2020-07-17 08:41:35
127,137,6,27,0,0,0,1594993194,1,1,2020-07-17 08:41:35
128,138,3,8,0,0,0,1594974197,1,1,2020-07-17 08:41:35
129,139,3,12,0,0,0,1594984541,1,1,2020-07-17 08:41:35
130,140,5,11,0,0,0,1594992345,1,1,2020-07-17 08:41:35
131,141,10,17,0,0,0,1594991124,1,1,2020-07-17 08:41:35
132,142,38,0,0,1,0,1594989894,1,1,2020-07-17 08:41:35
133,143,15,4,0,0,0,1594990085,1,1,2020-07-17 08:41:35
134,144,10,9,0,0,0,1594990333,1,1,2020-07-17 08:41:35
135,145,14,1,0,0,0,1594986222,1,1,2020-07-17 08:41:35
136,146,8,7,0,0,0,1594990676,1,1,2020-07-17 08:41:35
137,147,9,6,0,0,0,1594993198,1,1,2020-07-17 08:41:35
138,148,2,17,0,0,0,1594992916,1,1,2020-07-17 08:41:35
139,149,10,9,2,0,0,1594993155,1,1,2020-07-17 08:41:35
140,150,16,3,0,0,0,1594977205,1,1,2020-07-17 08:41:35
141,151,7,8,0,0,0,1594990984,1,1,2020-07-17 08:41:35
142,152,10,5,0,0,0,1594985024,1,1,2020-07-17 08:41:35
143,153,6,13,0,0,0,1594992653,1,1,2020-07-17 08:41:35
144,154,11,4,0,0,0,1594989501,1,1,2020-07-17 08:41:35
145,155,0,15,0,0,0,1594983828,1,1,2020-07-17 08:41:35
146,156,3,8,1,0,0,1594992829,1,1,2020-07-17 08:41:35
147,157,10,0,0,0,0,1594974197,1,1,2020-07-17 08:41:35
148,158,2,13,2,0,0,1594974197,1,1,2020-07-17 08:41:35
149,159,8,15,0,0,0,1594992697,1,1,2020-07-17 08:41:35
150,160,3,8,0,0,0,1594992125,1,1,2020-07-17 08:41:35
151,161,5,6,0,0,0,1594975705,1,1,2020-07-17 08:41:35
152,162,2,13,0,0,0,1594993233,1,1,2020-07-17 08:41:35
153,163,8,10,1,0,0,1594992988,1,1,2020-07-17 08:41:35
154,164,6,8,1,0,0,1594992691,1,1,2020-07-17 08:41:35
155,165,2,17,0,0,0,1594993133,1,1,2020-07-17 08:41:35
156,166,6,5,0,0,0,1594987872,1,1,2020-07-17 08:41:35
157,167,0,15,0,0,0,1594993197,1,1,2020-07-17 08:41:35
158,168,9,14,0,0,0,1594993165,1,1,2020-07-17 08:41:35
159,169,26,6,1,3,0,1594989534,1,1,2020-07-17 08:41:35
160,170,12,3,0,0,0,1594986237,1,1,2020-07-17 08:41:35
161,171,18,1,0,0,0,1594992994,1,1,2020-07-17 08:41:35
162,172,6,5,1,0,0,1594992664,1,1,2020-07-17 08:41:35
163,173,8,11,0,0,0,1594991626,1,1,2020-07-17 08:41:35
164,174,10,1,0,0,0,1594984018,1,1,2020-07-17 08:41:35
165,175,0,11,0,0,0,1594986808,1,1,2020-07-17 08:41:35
166,176,6,16,0,1,0,1594991837,1,1,2020-07-17 08:41:35
167,177,3,8,0,0,0,1594988041,1,1,2020-07-17 08:41:35
168,178,6,17,0,0,0,1594991120,1,1,2020-07-17 08:41:35
169,179,14,1,0,0,0,1594976011,1,1,2020-07-17 08:41:35
170,180,3,8,0,0,0,1594976012,1,1,2020-07-17 08:41:35
171,181,7,7,0,0,0,1594986632,1,1,2020-07-17 08:41:35
172,182,9,2,0,0,0,1594974497,1,1,2020-07-17 08:41:35
173,183,12,7,0,0,0,1594988855,1,1,2020-07-17 08:41:35
174,185,14,5,0,0,0,1594993179,1,1,2020-07-17 08:41:35
175,186,6,13,0,0,0,1594988739,1,1,2020-07-17 08:41:35
176,187,18,1,0,0,0,1594991216,1,1,2020-07-17 08:41:35
177,188,17,6,0,0,0,1594992319,1,1,2020-07-17 08:41:35
178,189,13,4,0,2,0,1594986688,1,1,2020-07-17 08:41:35
179,190,4,11,1,0,0,1594990976,1,1,2020-07-17 08:41:35
180,191,5,10,0,0,0,1594987907,1,1,2020-07-17 08:41:35
181,192,13,2,0,0,0,1594992420,1,1,2020-07-17 08:41:35
182,194,4,11,0,0,0,1594989722,1,1,2020-07-17 08:41:35
183,195,3,13,0,1,0,1594993257,1,1,2020-07-17 08:41:35
184,196,27,2,0,0,0,1594975704,1,1,2020-07-17 08:41:35
185,197,4,19,0,0,0,1594990662,1,1,2020-07-17 08:41:35
186,198,3,12,0,0,0,1594990996,1,1,2020-07-17 08:41:35
187,199,11,3,0,0,0,1594989867,1,1,2020-07-17 08:41:35
188,200,10,5,0,0,0,1594992999,1,1,2020-07-17 08:41:35
189,201,4,7,0,0,0,1594983096,1,1,2020-07-17 08:41:35
190,202,3,8,0,0,0,1594987504,1,1,2020-07-17 08:41:35
191,203,8,1,0,1,0,1594976011,1,1,2020-07-17 08:41:35
192,204,14,10,0,1,0,1594992194,1,1,2020-07-17 08:41:35
193,206,10,5,0,0,0,1594990643,1,1,2020-07-17 08:41:35
194,207,10,9,0,0,0,1594992768,1,1,2020-07-17 08:41:35
195,208,5,10,0,0,0,1594991645,1,1,2020-07-17 08:41:35
196,209,1,14,0,0,0,1594974498,1,1,2020-07-17 08:41:35
197,210,21,1,0,1,0,1594993261,1,1,2020-07-17 08:41:35
198,211,5,10,0,0,0,1594976013,1,1,2020-07-17 08:41:35
199,212,3,8,1,0,0,1594986051,1,1,2020-07-17 08:41:35
200,213,14,0,0,0,0,1594987909,1,1,2020-07-17 08:41:35
201,214,11,12,0,0,0,1594992461,1,1,2020-07-17 08:41:35
202,215,3,12,1,0,0,1594992466,1,1,2020-07-17 08:41:35
203,216,3,16,2,0,0,1594992130,1,1,2020-07-17 08:41:35
204,217,6,13,0,0,0,1594980442,1,1,2020-07-17 08:41:35
205,218,1,18,0,0,0,1594986374,1,1,2020-07-17 08:41:35
206,219,8,2,0,0,0,1594976012,1,1,2020-07-17 08:41:35
207,220,11,0,0,0,0,1594934815,1,1,2020-07-17 08:41:35
208,221,9,2,0,0,0,1594973213,1,1,2020-07-17 08:41:35
209,222,3,6,0,2,0,1594991080,1,1,2020-07-17 08:41:35
210,223,13,1,0,1,0,1594976012,1,1,2020-07-17 08:41:35
211,224,9,2,0,0,0,1594943680,1,1,2020-07-17 08:41:35
212,225,5,10,0,0,0,1594974799,1,1,2020-07-17 08:41:35
213,226,7,12,1,0,0,1594990886,1,1,2020-07-17 08:41:35
214,227,12,1,0,0,0,1594987915,1,1,2020-07-17 08:41:35
215,228,6,16,2,0,0,1594991750,1,1,2020-07-17 08:41:35
216,229,5,14,0,0,0,1594993249,1,1,2020-07-17 08:41:35
217,230,6,8,0,1,0,1594993067,1,1,2020-07-17 08:41:35
218,231,5,5,0,1,0,1594992559,1,1,2020-07-17 08:41:35
219,232,4,11,1,0,0,1594992123,1,1,2020-07-17 08:41:35
220,233,2,9,0,0,0,1594991305,1,1,2020-07-17 08:41:35
221,234,4,19,0,0,0,1594990041,1,1,2020-07-17 08:41:35
222,235,3,12,0,0,0,1594976333,1,1,2020-07-17 08:41:35
223,236,11,8,0,0,0,1594989827,1,1,2020-07-17 08:41:35
224,237,1,14,0,0,0,1594974798,1,1,2020-07-17 08:41:35
225,239,5,6,0,0,0,1594974798,1,1,2020-07-17 08:41:35
226,240,9,2,0,0,0,1594989189,1,1,2020-07-17 08:41:35
227,241,4,10,0,0,0,1594992806,1,1,2020-07-17 08:41:35
228,242,10,21,0,0,0,1594993287,1,1,2020-07-17 08:41:35
229,243,8,3,1,0,0,1594974799,1,1,2020-07-17 08:41:35
230,244,5,9,0,1,0,1594991377,1,1,2020-07-17 08:41:35
231,245,0,10,0,0,0,1594989001,1,1,2020-07-17 08:41:35
232,246,6,5,0,0,0,1594974799,1,1,2020-07-17 08:41:35
233,247,1,13,0,1,0,1594992598,1,1,2020-07-17 08:41:35
234,248,5,9,0,1,0,1594992400,1,1,2020-07-17 08:41:35
235,249,6,9,0,0,0,1594992923,1,1,2020-07-17 08:41:35
236,250,5,14,0,0,0,1594991141,1,1,2020-07-17 08:41:35
237,251,20,7,0,0,0,1594990849,1,1,2020-07-17 08:41:35
238,252,22,6,1,2,0,1594993091,1,1,2020-07-17 08:41:35
239,253,14,1,0,0,0,1594974798,1,1,2020-07-17 08:41:35
240,254,3,11,0,0,0,1594989359,1,1,2020-07-17 08:41:35
241,255,0,12,0,0,0,1594983028,1,1,2020-07-17 08:41:35
242,256,15,0,0,0,0,1594974799,1,1,2020-07-17 08:41:35
243,257,4,7,0,0,0,1594963552,1,1,2020-07-17 08:41:35
244,258,0,15,0,0,0,1594974799,1,1,2020-07-17 08:41:35
245,259,3,16,0,0,0,1594990032,1,1,2020-07-17 08:41:35
246,260,1,10,0,0,0,1594976335,1,1,2020-07-17 08:41:35
247,261,13,6,0,0,0,1594990617,1,1,2020-07-17 08:41:35
248,262,4,15,1,0,0,1594975099,1,1,2020-07-17 08:41:35
249,263,0,11,0,0,0,1594976335,1,1,2020-07-17 08:41:35
250,264,6,9,1,0,0,1594975099,1,1,2020-07-17 08:41:35
251,265,3,8,0,0,0,1594990219,1,1,2020-07-17 08:41:35
252,266,6,3,0,0,0,1594976335,1,1,2020-07-17 08:41:35
253,267,6,9,0,0,0,1594981181,1,1,2020-07-17 08:41:35
254,268,8,11,0,0,0,1594984687,1,1,2020-07-17 08:41:35
255,269,0,13,0,0,0,1594991846,1,1,2020-07-17 08:41:35
256,270,1,10,0,0,0,1594989621,1,1,2020-07-17 08:41:35
257,271,2,17,1,0,0,1594992622,1,1,2020-07-17 08:41:35
258,272,2,13,0,0,0,1594992578,1,1,2020-07-17 08:41:35
259,273,4,14,0,0,0,1594992851,1,1,2020-07-17 08:41:35
260,274,14,5,0,0,0,1594991789,1,1,2020-07-17 08:41:35
261,275,6,9,0,0,0,1594992916,1,1,2020-07-17 08:41:35
262,277,0,15,0,0,0,1594990468,1,1,2020-07-17 08:41:35
263,278,10,5,0,0,0,1594975099,1,1,2020-07-17 08:41:35
264,279,8,7,0,0,0,1594976335,1,1,2020-07-17 08:41:35
265,280,0,15,0,0,0,1594976336,1,1,2020-07-17 08:41:35
266,282,5,10,0,0,0,1594976336,1,1,2020-07-17 08:41:35
267,283,4,11,0,0,0,1594975100,1,1,2020-07-17 08:41:35
268,284,5,16,0,0,0,1594976336,1,1,2020-07-17 08:41:35
269,285,0,11,0,0,0,1594976336,1,1,2020-07-17 08:41:35
270,286,1,14,0,0,0,1594936367,1,1,2020-07-17 08:41:35
271,287,1,14,0,0,0,1594988796,1,1,2020-07-17 08:41:35
272,288,4,11,0,0,0,1594992206,1,1,2020-07-17 08:41:35
273,289,4,7,0,0,0,1594976336,1,1,2020-07-17 08:41:35
274,290,0,10,0,0,0,1594991289,1,1,2020-07-17 08:41:35
275,293,10,5,0,0,0,1594976335,1,1,2020-07-17 08:41:35
276,294,5,14,0,0,0,1594976335,1,1,2020-07-17 08:41:35
277,295,1,14,0,0,0,1594976336,1,1,2020-07-17 08:41:35
278,296,3,8,0,0,0,1594985177,1,1,2020-07-17 08:41:35
279,297,4,11,0,0,0,1594991572,1,1,2020-07-17 08:41:35
280,298,11,7,0,0,0,1594976336,1,1,2020-07-17 08:41:35
281,299,2,13,0,0,0,1594927015,1,1,2020-07-17 08:41:35
282,301,8,11,0,0,0,1594993225,1,1,2020-07-17 08:41:35
283,302,7,12,0,0,0,1594986029,1,1,2020-07-17 08:41:35
284,303,2,9,0,0,0,1594976337,1,1,2020-07-17 08:41:35
285,304,7,8,1,0,0,1594946242,1,1,2020-07-17 08:41:35
286,305,7,10,1,0,0,1594993070,1,1,2020-07-17 08:41:35
287,306,1,10,0,0,0,1594991537,1,1,2020-07-17 08:41:35
288,307,11,6,0,0,0,1594990175,1,1,2020-07-17 08:41:35
289,308,2,17,0,0,0,1594991743,1,1,2020-07-17 08:41:35
290,309,8,11,1,0,0,1594990159,1,1,2020-07-17 08:41:35
291,310,18,1,0,0,0,1594993030,1,1,2020-07-17 08:41:35
292,311,2,9,0,0,0,1594976337,1,1,2020-07-17 08:41:35
293,312,3,12,0,0,0,1594989271,1,1,2020-07-17 08:41:35
294,313,1,13,0,0,0,1594991032,1,1,2020-07-17 08:41:35
295,314,3,11,0,0,0,1594991529,1,1,2020-07-17 08:41:35
296,315,1,14,0,0,0,1594895755,1,1,2020-07-17 08:41:35
297,316,7,11,0,0,1,1594902244,1,1,2020-07-17 08:41:35
298,317,5,6,0,0,0,1594982037,1,1,2020-07-17 08:41:35
299,318,1,12,0,0,0,1594976337,1,1,2020-07-17 08:41:35
300,319,3,12,0,0,0,1594992782,1,1,2020-07-17 08:41:35
301,320,4,14,0,0,0,1594948666,1,1,2020-07-17 08:41:35
302,321,2,17,2,0,0,1594992329,1,1,2020-07-17 08:41:35
303,322,10,9,0,0,0,1594993167,1,1,2020-07-17 08:41:35
304,323,3,8,0,0,0,1594976337,1,1,2020-07-17 08:41:35
305,324,15,0,0,0,0,1594976335,1,1,2020-07-17 08:41:35
306,325,7,11,0,1,0,1594976338,1,1,2020-07-17 08:41:35
307,326,11,8,0,0,0,1594990791,1,1,2020-07-17 08:41:35
308,327,5,14,0,0,0,1594976338,1,1,2020-07-17 08:41:35
309,328,5,7,4,0,0,1594983735,1,1,2020-07-17 08:41:35
310,329,13,6,0,0,0,1594990322,1,1,2020-07-17 08:41:35
311,330,6,13,1,0,0,1594992744,1,1,2020-07-17 08:41:35
312,331,4,11,0,0,0,1594976339,1,1,2020-07-17 08:41:35
313,332,5,10,0,0,0,1594976339,1,1,2020-07-17 08:41:35
314,333,5,10,0,0,0,1594976337,1,1,2020-07-17 08:41:35
315,334,15,8,0,0,0,1594992466,1,1,2020-07-17 08:41:35
316,335,9,6,1,0,0,1594989622,1,1,2020-07-17 08:41:35
317,336,10,9,0,0,0,1594993206,1,1,2020-07-17 08:41:35
318,337,13,2,0,0,0,1594986967,1,1,2020-07-17 08:41:35
319,338,11,0,0,0,0,1594975100,1,1,2020-07-17 08:41:35
320,339,8,11,0,0,0,1594975100,1,1,2020-07-17 08:41:35
321,340,9,2,0,0,0,1594976338,1,1,2020-07-17 08:41:35
322,341,2,13,0,0,0,1594975101,1,1,2020-07-17 08:41:35
323,342,15,0,2,0,0,1594976016,1,1,2020-07-17 08:41:35
324,343,6,9,0,0,0,1594976339,1,1,2020-07-17 08:41:35
325,344,5,15,0,0,0,1594991442,1,1,2020-07-17 08:41:35
326,345,7,8,0,0,0,1594989597,1,1,2020-07-17 08:41:35
327,346,5,10,0,0,0,1594986683,1,1,2020-07-17 08:41:35
328,347,7,11,0,0,0,1594989630,1,1,2020-07-17 08:41:35
329,348,8,15,0,0,0,1594993158,1,1,2020-07-17 08:41:35
330,349,21,9,1,1,0,1594992358,1,1,2020-07-17 08:41:35
331,350,0,15,0,0,0,1594981575,1,1,2020-07-17 08:41:35
332,351,11,8,0,0,0,1594993292,1,1,2020-07-17 08:41:35
333,352,2,12,0,1,0,1594990107,1,1,2020-07-17 08:41:35
334,353,19,4,0,0,0,1594992676,1,1,2020-07-17 08:41:35
335,354,8,7,0,0,0,1594988779,1,1,2020-07-17 08:41:35
336,355,1,14,0,0,0,1594993144,1,1,2020-07-17 08:41:35
