,museum,address,longitude,latitude,ID,mus_point,station_id,name,region_id,capacity_x,lat,lon,station_status___1_,stat_point,Station_Name_x,closest,approx_distance_miles,Station_Name_y,num_bikes_available,num_docks_available,num_ebikes_available,capacity_y,station_lat,station_lon,last_updated_date,avlb_bikes,avlb_docks
75,Whittemore House,1526 NEW HAMPSHIRE AVENUE NW,-77.04266708,38.91093038,225724,POINT(-77.04266708 38.91093038),334,10th & G St NW,42.0,23,38.89824328774852,-77.02623546123505,active,POINT(-77.026235461235 38.8982432877485),10th & G St NW,True,1.2448474420681477,10th & G St NW,7,14,1,23,38.89824328774852,-77.02623546123505,2020-08-18 12:55:50,True,True
76,African American Civil War Memorial Museum,1925 VERMONT AVENUE NW,-77.02536383,38.91643609,310615,POINT(-77.02536383 38.91643609),334,10th & G St NW,42.0,23,38.89824328774852,-77.02623546123505,active,POINT(-77.026235461235 38.8982432877485),10th & G St NW,True,1.258145385184516,10th & G St NW,7,14,1,23,38.89824328774852,-77.02623546123505,2020-08-18 12:55:50,True,True
77,O Street Museum,2020 O STREET NW,-77.04592519,38.90838357,243057,POINT(-77.04592519 38.90838357),334,10th & G St NW,42.0,23,38.89824328774852,-77.02623546123505,active,POINT(-77.026235461235 38.8982432877485),10th & G St NW,True,1.269805457277888,10th & G St NW,7,14,1,23,38.89824328774852,-77.02623546123505,2020-08-18 12:55:50,True,True
78,Sewall-Belmont,144 CONSTITUTION AVENUE NE,-77.00375617,38.89218722,286201,POINT(-77.00375617 38.89218722),334,10th & G St NW,42.0,23,38.89824328774852,-77.02623546123505,active,POINT(-77.026235461235 38.8982432877485),10th & G St NW,True,1.2794719849961065,10th & G St NW,7,14,1,23,38.89824328774852,-77.02623546123505,2020-08-18 12:55:50,True,True
79,National Museum of American Jewish Military History,1811 R STREET NW,-77.04211348,38.91281314,243292,POINT(-77.04211348 38.91281314),334,10th & G St NW,42.0,23,38.89824328774852,-77.02623546123505,active,POINT(-77.026235461235 38.8982432877485),10th & G St NW,True,1.3202222368523164,10th & G St NW,7,14,1,23,38.89824328774852,-77.02623546123505,2020-08-18 12:55:50,True,True
80,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.33989257618773633,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
81,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.33989257618773633,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
82,Petersen House,516 10TH STREET NW,-77.02619882,38.89676807,239374,POINT(-77.02619882 38.89676807),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.3892142376246239,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
83,Armenian Genocide Museum and Memorial,1334 G STREET NW,-77.03108204,38.89804146,240658,POINT(-77.03108204 38.89804146),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.3988824608257213,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
84,Ford's Theatre,511 10TH STREET NW,-77.02579655,38.89658294,239829,POINT(-77.02579655 38.89658294),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.40265117082714574,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
85,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.40655494289326666,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
86,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.42331100921607945,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
87,Mary Bethune Council House,1318 VERMONT AVENUE NW,-77.03086335,38.90816835,225385,POINT(-77.03086335 38.90816835),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.4703950493941105,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
88,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.5133306131546527,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
89,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.5876914259094306,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
90,U.S. Daughters of 1812 Library and Museum,1463 RHODE ISLAND AVENUE NW,-77.03415685,38.90835625,240224,POINT(-77.03415685 38.90835625),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.5929789291739305,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
91,The Wilderness Society - Ansel Adams Collection,1615 M STREET NW,-77.03735337,38.90585437,301103,POINT(-77.03735337 38.90585437),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.644587181986632,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
92,Decatur House Museum,748 JACKSON PLACE NW,-77.03819661,38.90002633,293257,POINT(-77.03819661 38.90002633),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.6646868022687333,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
93,Charles Sumner School,1201 17TH STREET NW,-77.03823126,38.90596805,301200,POINT(-77.03823126 38.90596805),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.6914268766526921,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
94,National Gallery of Art Sculpture Garden,,-77.022906,38.891254,293258,POINT(-77.022906 38.891254),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.7906342738249963,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
95,National Gallery of Art - West Building,,-77.019922,38.891299,293249,POINT(-77.019922 38.891299),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.8386268890113314,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
96,Corcoran Gallery of Art,500 17TH STREET NW,-77.03974044,38.89584701,279802,POINT(-77.03974044 38.89584701),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.85666550685442,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
97,American Red Cross Museum,430 17TH STREET NW,-77.04020477,38.89481909,300987,POINT(-77.04020477 38.89481909),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.9166325482010385,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
98,House of the Temple,1733 16TH STREET NW,-77.03582659,38.91369256,242883,POINT(-77.03582659 38.91369256),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.9359091965240433,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
99,D.C. Fire and EMS Museum,439 NEW JERSEY AVENUE NW,-77.0109,38.895835,237163,POINT(-77.0109 38.895835),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.940616172277343,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
100,Daughters of the American Revolution Museum,1776 D STREET NW,-77.03999645,38.89395841,279384,POINT(-77.03999645 38.89395841),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.943055711591138,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
101,African American Civil War Memorial Museum,1925 VERMONT AVENUE NW,-77.02536383,38.91643609,310615,POINT(-77.02536383 38.91643609),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,0.9711010341752186,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
102,Interior Museum,1849 C STREET NW,-77.04260027,38.89444538,293214,POINT(-77.04260027 38.89444538),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.0384423384528167,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
103,Heurich House Museum,1307 NEW HAMPSHIRE AVENUE NW,-77.04460391,38.90802275,241060,POINT(-77.04460391 38.90802275),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.0622896993409106,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
104,Whittemore House,1526 NEW HAMPSHIRE AVENUE NW,-77.04266708,38.91093038,225724,POINT(-77.04266708 38.91093038),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.062946649718573,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
105,The Textile Museum,701 21ST STREET NW,-77.04641484,38.89879551,311648,POINT(-77.04641484 38.89879551),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.114328666395022,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
106,National Museum of American Jewish Military History,1811 R STREET NW,-77.04211348,38.91281314,243292,POINT(-77.04211348 38.91281314),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.1173167477194947,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
107,O Street Museum,2020 O STREET NW,-77.04592519,38.90838357,243057,POINT(-77.04592519 38.90838357),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.137544514214557,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
108,United States Holocaust Memorial Museum,100 RAOUL WALLENBERG PLACE SW,-77.03268624,38.88668129,293186,POINT(-77.03268624 38.88668129),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.140611710390085,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
109,L. Ron Hubbard House,1812 19TH STREET NW,-77.04373354,38.91458854,240991,POINT(-77.04373354 38.91458854),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.2635416144904974,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
110,U.S. Capitol Visitor Center,,-77.009036,38.88979448,294394,POINT(-77.009036 38.88979448),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.2700966610411413,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
111,Anderson House,2118 MASSACHUSETTS AVENUE NW,-77.04770288,38.91071637,293220,POINT(-77.04770288 38.91071637),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.290367198981204,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
112,Museum of the Bible,400 4TH STREET SW,-77.017138,38.884831,311513,POINT(-77.017138 38.884831),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.308748523275764,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
113,Meridian International Center,1630 CRESCENT PLACE NW,-77.0381824,38.92021925,235803,POINT(-77.0381824 38.92021925),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.3893460763138652,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
114,Sewall-Belmont,144 CONSTITUTION AVENUE NE,-77.00375617,38.89218722,286201,POINT(-77.00375617 38.89218722),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.399258965206708,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
115,Howard University Museum,500 HOWARD PLACE NW,-77.0196969,38.92235277,243398,POINT(-77.0196969 38.92235277),159,10th & K St NW,42.0,23,38.9024,-77.02622,active,POINT(-77.02622 38.9024),10th & K St NW,True,1.4228160658853073,10th & K St NW,16,6,0,23,38.9024,-77.02622,2020-08-18 12:55:50,True,True
116,American Poetry Museum,716 MONROE STREET NE,-76.99500622,38.93283333,309744,POINT(-76.99500622 38.93283333),93,10th & Monroe St NE,42.0,15,38.932514000000005,-76.992889,active,POINT(-76.992889 38.932514),10th & Monroe St NE,True,0.11593768999695793,10th & Monroe St NE,2,13,0,15,38.93251400000001,-76.992889,2020-08-18 12:55:50,False,True
117,The Saint John Paul II National Shrine,3900 HAREWOOD ROAD NE,-77.00466482,38.93775908,288031,POINT(-77.00466482 38.93775908),93,10th & Monroe St NE,42.0,15,38.932514000000005,-76.992889,active,POINT(-76.992889 38.932514),10th & Monroe St NE,True,0.7294596083254042,10th & Monroe St NE,2,13,0,15,38.93251400000001,-76.992889,2020-08-18 12:55:50,False,True
118,Lincoln's Cottage,LINCOLN''S COTTAGE,-77.0117684,38.94170034,292871,POINT(-77.0117684 38.94170034),93,10th & Monroe St NE,42.0,15,38.932514000000005,-76.992889,active,POINT(-76.992889 38.932514),10th & Monroe St NE,True,1.1970699838653254,10th & Monroe St NE,2,13,0,15,38.93251400000001,-76.992889,2020-08-18 12:55:50,False,True
119,African American Civil War Memorial Museum,1925 VERMONT AVENUE NW,-77.02536383,38.91643609,310615,POINT(-77.02536383 38.91643609),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.06015156780018512,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
120,Howard University Museum,500 HOWARD PLACE NW,-77.0196969,38.92235277,243398,POINT(-77.0196969 38.92235277),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.4879010187311495,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
121,Howard University Gallery of Art,2455 6TH STREET NW,-77.02098138,38.92452904,188381,POINT(-77.02098138 38.92452904),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.5713827681712053,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
122,House of the Temple,1733 16TH STREET NW,-77.03582659,38.91369256,242883,POINT(-77.03582659 38.91369256),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.5862251451040904,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
123,Mary Bethune Council House,1318 VERMONT AVENUE NW,-77.03086335,38.90816835,225385,POINT(-77.03086335 38.90816835),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.6788303354068633,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
124,Meridian International Center,1630 CRESCENT PLACE NW,-77.0381824,38.92021925,235803,POINT(-77.0381824 38.92021925),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.6925881456438042,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
125,U.S. Daughters of 1812 Library and Museum,1463 RHODE ISLAND AVENUE NW,-77.03415685,38.90835625,240224,POINT(-77.03415685 38.90835625),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.7554270674919664,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
126,Mexican Cultural Institute,2829 16TH STREET NW,-77.03603436,38.92554484,235878,POINT(-77.03603436 38.92554484),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.7934019640656123,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
127,National Museum of American Jewish Military History,1811 R STREET NW,-77.04211348,38.91281314,243292,POINT(-77.04211348 38.91281314),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.923032925319351,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
128,L. Ron Hubbard House,1812 19TH STREET NW,-77.04373354,38.91458854,240991,POINT(-77.04373354 38.91458854),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.9757613896903464,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
129,The Wilderness Society - Ansel Adams Collection,1615 M STREET NW,-77.03735337,38.90585437,301103,POINT(-77.03735337 38.90585437),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,0.9970475288862529,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
130,Whittemore House,1526 NEW HAMPSHIRE AVENUE NW,-77.04266708,38.91093038,225724,POINT(-77.04266708 38.91093038),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.0003124506078451,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
131,Charles Sumner School,1201 17TH STREET NW,-77.03823126,38.90596805,301200,POINT(-77.03823126 38.90596805),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.0208937038237704,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
132,Heurich House Museum,1307 NEW HAMPSHIRE AVENUE NW,-77.04460391,38.90802275,241060,POINT(-77.04460391 38.90802275),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.1890413745609547,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
133,The History of Cannabis  ,3626 GEORGIA AVENUE NW,-77.02433,38.934824,232148,POINT(-77.02433 38.934824),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.2208843649536585,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
134,O Street Museum,2020 O STREET NW,-77.04592519,38.90838357,243057,POINT(-77.04592519 38.90838357),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.2372444273521013,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
135,Anderson House,2118 MASSACHUSETTS AVENUE NW,-77.04770288,38.91071637,293220,POINT(-77.04770288 38.91071637),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.2550995841504176,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
136,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.2959068151526971,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
137,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),43,10th & U St NW,42.0,15,38.9172,-77.0259,active,POINT(-77.0259 38.9172),10th & U St NW,True,1.3237670567955495,10th & U St NW,5,8,0,15,38.9172,-77.0259,2020-08-18 12:55:50,True,True
